time T_d d2 
389.726176 282.353392 0.57097 
389.776992 282.353392 0.570901 
389.827776 282.353392 0.570832 
389.878592 282.353392 0.570763 
389.929408 282.353392 0.570694 
389.980224 282.353392 0.570625 
390.03104 282.353392 0.570556 
390.081856 282.353392 0.570487 
390.132672 282.353392 0.570418 
390.183456 282.353392 0.570349 
390.234272 282.353392 0.57028 
390.285088 282.353392 0.570211 
390.335904 282.353392 0.570142 
390.38672 282.353392 0.570073 
390.437536 282.353392 0.570004 
390.488352 282.353392 0.569935 
390.539168 282.353392 0.569866 
390.589952 282.353392 0.569797 
390.640768 282.353392 0.569728 
390.691584 282.353392 0.569659 
390.7424 282.353392 0.56959 
390.793216 282.353392 0.569521 
390.844032 282.353392 0.569452 
390.894848 282.353392 0.569383 
390.945664 282.353392 0.569314 
390.996448 282.353392 0.569245 
391.047264 282.353392 0.569176 
391.09808 282.353392 0.569107 
391.148896 282.353392 0.569038 
391.199712 282.353392 0.568969 
391.250528 282.353392 0.5689 
391.301344 282.353392 0.568831 
391.352128 282.353392 0.568762 
391.402944 282.353392 0.568693 
391.45376 282.353392 0.568624 
391.504576 282.353392 0.568555 
391.555392 282.353392 0.568486 
391.606208 282.353392 0.568417 
391.657024 282.353392 0.568348 
391.70784 282.353392 0.568279 
391.758624 282.353392 0.56821 
391.80944 282.353392 0.568141 
391.860256 282.353392 0.568072 
391.911072 282.353392 0.568003 
391.961888 282.353392 0.567934 
392.012704 282.353392 0.567865 
392.06352 282.353392 0.567796 
392.114304 282.353392 0.567727 
392.16512 282.353392 0.567658 
392.215936 282.353392 0.567589 
392.266752 282.353392 0.56752 
392.317568 282.353392 0.567451 
392.368384 282.353392 0.567382 
392.4192 282.353392 0.567313 
392.470016 282.353392 0.567244 
392.5208 282.353392 0.567175 
392.571616 282.353392 0.567106 
392.622432 282.353392 0.567037 
392.673248 282.353392 0.566968 
392.724064 282.353392 0.566899 
392.77488 282.353392 0.56683 
392.825696 282.353392 0.566761 
392.87648 282.353392 0.566692 
392.927296 282.353392 0.566623 
392.978112 282.353392 0.566554 
393.028928 282.353392 0.566485 
393.079744 282.353392 0.566416 
393.13056 282.353392 0.566347 
393.181376 282.353392 0.566278 
393.232192 282.353392 0.566209 
393.282976 282.353392 0.56614 
393.333792 282.353392 0.566071 
393.384608 282.353392 0.566002 
393.435424 282.353392 0.565933 
393.48624 282.353392 0.565864 
393.537056 282.353392 0.565795 
393.587872 282.353392 0.565726 
393.638656 282.353392 0.565657 
393.689472 282.353392 0.565588 
393.740288 282.353392 0.565519 
393.791104 282.353392 0.56545 
393.84192 282.353392 0.565381 
393.892736 282.353392 0.565312 
393.943552 282.353392 0.565243 
393.994368 282.353392 0.565174 
394.045152 282.353392 0.565105 
394.095968 282.353392 0.565036 
394.146784 282.353392 0.564967 
394.1976 282.353392 0.564898 
394.248416 282.353392 0.564829 
394.299232 282.353392 0.56476 
394.350048 282.353392 0.564691 
394.400864 282.353392 0.564622 
394.451648 282.353392 0.564553 
394.502464 282.353392 0.564484 
394.55328 282.353392 0.564415 
394.604096 282.353392 0.564346 
394.654912 282.353392 0.564277 
394.705728 282.353392 0.564208 
394.756544 282.353392 0.564139 
394.807328 282.353392 0.56407 
394.858144 282.353392 0.564001 
394.90896 282.353392 0.563932 
394.959776 282.353392 0.563863 
395.010592 282.353392 0.563794 
395.061408 282.353392 0.563725 
395.112224 282.353392 0.563656 
395.16304 282.353392 0.563587 
395.213824 282.353392 0.563518 
395.26464 282.353392 0.563449 
395.315456 282.353392 0.56338 
395.366272 282.353392 0.563311 
395.417088 282.353392 0.563242 
395.467904 282.353392 0.563173 
395.51872 282.353392 0.563104 
395.569504 282.353392 0.563035 
395.62032 282.353392 0.562966 
395.671136 282.353392 0.562897 
395.721952 282.353392 0.562828 
395.772768 282.353392 0.562759 
395.823584 282.353392 0.56269 
395.8744 282.353392 0.562621 
395.925216 282.353392 0.562552 
395.976 282.353392 0.562483 
396.026816 282.353392 0.562414 
396.077632 282.353392 0.562345 
396.128448 282.353392 0.562276 
396.179264 282.353392 0.562207 
396.23008 282.353392 0.562138 
396.280896 282.353392 0.562069 
396.33168 282.353392 0.562 
396.382496 282.353392 0.561931 
396.433312 282.353392 0.561862 
396.484128 282.353392 0.561793 
396.534944 282.353392 0.561724 
396.58576 282.353392 0.561655 
396.636576 282.353392 0.561586 
396.687392 282.353392 0.561517 
396.738176 282.353392 0.561448 
396.788992 282.353392 0.561379 
396.839808 282.353392 0.56131 
396.890624 282.353392 0.561241 
396.94144 282.353392 0.561172 
396.992256 282.353392 0.561103 
397.043072 282.353392 0.561034 
397.093888 282.353392 0.560965 
397.144672 282.353392 0.560896 
397.195488 282.353392 0.560827 
397.246304 282.353392 0.560758 
397.29712 282.353392 0.560689 
397.347936 282.353392 0.56062 
397.398752 282.353392 0.560551 
397.449568 282.353392 0.560482 
397.500352 282.353392 0.560413 
397.551168 282.353392 0.560344 
397.601984 282.353392 0.560275 
397.6528 282.353392 0.560206 
397.703616 282.353392 0.560137 
397.754432 282.353392 0.560068 
397.805248 282.353392 0.559999 
397.856064 282.353392 0.55993 
397.906848 282.353392 0.559861 
397.957664 282.353392 0.559792 
398.00848 282.353392 0.559723 
398.059296 282.353392 0.559654 
398.110112 282.353392 0.559585 
398.160928 282.353392 0.559516 
398.211744 282.353392 0.559447 
398.262528 282.353392 0.559378 
398.313344 282.353392 0.559309 
398.36416 282.353392 0.55924 
398.414976 282.353392 0.559171 
398.465792 282.353392 0.559102 
398.516608 282.353392 0.559033 
398.567424 282.353392 0.558964 
398.61824 282.353392 0.558895 
398.669024 282.353392 0.558826 
398.71984 282.353392 0.558757 
398.770656 282.353392 0.558688 
398.821472 282.353392 0.558619 
398.872288 282.353392 0.55855 
398.923104 282.353392 0.558481 
398.97392 282.353392 0.558412 
399.024704 282.353392 0.558343 
399.07552 282.353392 0.558274 
399.126336 282.353392 0.558205 
399.177152 282.353392 0.558136 
399.227968 282.353392 0.558067 
399.278784 282.353392 0.557998 
399.3296 282.353392 0.557929 
399.380416 282.353392 0.55786 
399.4312 282.353392 0.557791 
399.482016 282.353392 0.557722 
399.532832 282.353392 0.557653 
399.583648 282.353392 0.557584 
399.634464 282.353392 0.557515 
399.68528 282.353392 0.557446 
399.736096 282.353392 0.557377 
399.78688 282.353392 0.557308 
399.837696 282.353392 0.557239 
399.888512 282.353392 0.55717 
399.939328 282.353392 0.557101 
399.990144 282.353392 0.557032 
400.04096 282.353392 0.556963 
400.091776 282.353392 0.556894 
400.142592 282.353392 0.556825 
400.193376 282.353392 0.556756 
400.244192 282.353392 0.556687 
400.295008 282.353392 0.556618 
400.345824 282.353392 0.556549 
400.39664 282.353392 0.55648 
400.447456 282.353392 0.556411 
400.498272 282.353392 0.556342 
400.549088 282.353392 0.556273 
400.599872 282.353392 0.556204 
400.650688 282.353392 0.556135 
400.701504 282.353392 0.556066 
400.75232 282.353392 0.555997 
400.803136 282.353392 0.555928 
400.853952 282.353392 0.555859 
400.904768 282.353392 0.55579 
400.955552 282.353392 0.555721 
401.006368 282.353392 0.555652 
401.057184 282.353392 0.555583 
401.108 282.353392 0.555514 
401.158816 282.353392 0.555445 
401.209632 282.353392 0.555376 
401.260448 282.353392 0.555307 
401.311264 282.353392 0.555238 
401.362048 282.353392 0.555169 
401.412864 282.353392 0.5551 
401.46368 282.353392 0.555031 
401.514496 282.353392 0.554962 
401.565312 282.353392 0.554893 
401.616128 282.353392 0.554824 
401.666944 282.353392 0.554755 
401.717728 282.353392 0.554686 
401.768544 282.353392 0.554617 
401.81936 282.353392 0.554548 
401.870176 282.353392 0.554479 
401.920992 282.353392 0.55441 
401.971808 282.353392 0.554341 
402.022624 282.353392 0.554272 
402.07344 282.353392 0.554203 
402.124224 282.353392 0.554134 
402.17504 282.353392 0.554065 
402.225856 282.353392 0.553996 
402.276672 282.353392 0.553927 
402.327488 282.353392 0.553858 
402.378304 282.353392 0.553789 
402.42912 282.353392 0.55372 
402.479904 282.353392 0.553651 
402.53072 282.353392 0.553582 
402.581536 282.353392 0.553513 
402.632352 282.353392 0.553444 
402.683168 282.353392 0.553375 
402.733984 282.353392 0.553306 
402.7848 282.353392 0.553237 
402.835616 282.353392 0.553168 
402.8864 282.353392 0.553099 
402.937216 282.353392 0.55303 
402.988032 282.353392 0.552961 
403.038848 282.353392 0.552892 
403.089664 282.353392 0.552823 
403.14048 282.353392 0.552754 
403.191296 282.353392 0.552685 
403.24208 282.353392 0.552616 
403.292896 282.353392 0.552547 
403.343712 282.353392 0.552478 
403.394528 282.353392 0.552409 
403.445344 282.353392 0.55234 
403.49616 282.353392 0.552271 
403.546976 282.353392 0.552202 
403.597792 282.353392 0.552133 
403.648576 282.353392 0.552064 
403.699392 282.353392 0.551995 
403.750208 282.353392 0.551926 
403.801024 282.353392 0.551857 
403.85184 282.353392 0.551788 
403.902656 282.353392 0.551719 
403.953472 282.353392 0.55165 
404.004288 282.353392 0.551581 
404.055072 282.353392 0.551512 
404.105888 282.353392 0.551443 
404.156704 282.353392 0.551374 
404.20752 282.353392 0.551305 
404.258336 282.353392 0.551236 
404.309152 282.353392 0.551167 
404.359968 282.353392 0.551098 
404.410752 282.353392 0.551029 
404.461568 282.353392 0.55096 
404.512384 282.353392 0.550891 
404.5632 282.353392 0.550822 
404.614016 282.353392 0.550753 
404.664832 282.353392 0.550684 
404.715648 282.353392 0.550615 
404.766464 282.353392 0.550546 
404.817248 282.353392 0.550477 
404.868064 282.353392 0.550408 
404.91888 282.353392 0.550339 
404.969696 282.353392 0.55027 
405.020512 282.353392 0.550201 
405.071328 282.353392 0.550132 
405.122144 282.353392 0.550063 
405.172928 282.353392 0.549994 
405.223744 282.353392 0.549925 
405.27456 282.353392 0.549856 
405.325376 282.353392 0.549787 
405.376192 282.353392 0.549718 
405.427008 282.353392 0.549649 
405.477824 282.353392 0.54958 
405.52864 282.353392 0.549511 
405.579424 282.353392 0.549442 
405.63024 282.353392 0.549373 
405.681056 282.353392 0.549304 
405.731872 282.353392 0.549235 
405.782688 282.353392 0.549166 
405.833504 282.353392 0.549097 
405.88432 282.353392 0.549028 
405.935104 282.353392 0.548959 
405.98592 282.353392 0.54889 
406.036736 282.353392 0.548821 
406.087552 282.353392 0.548752 
406.138368 282.353392 0.548683 
406.189184 282.353392 0.548614 
406.24 282.353392 0.548545 
406.290816 282.353392 0.548476 
406.3416 282.353392 0.548407 
406.392416 282.353392 0.548338 
406.443232 282.353392 0.548269 
406.494048 282.353392 0.5482 
406.544864 282.353392 0.548131 
406.59568 282.353392 0.548062 
406.646496 282.353392 0.547993 
406.697312 282.353392 0.547924 
406.748096 282.353392 0.547855 
406.798912 282.353392 0.547786 
406.849728 282.353392 0.547717 
406.900544 282.353392 0.547648 
406.95136 282.353392 0.547579 
407.002176 282.353392 0.54751 
407.052992 282.353392 0.547441 
407.103776 282.353392 0.547372 
407.154592 282.353392 0.547303 
407.205408 282.353392 0.547234 
407.256224 282.353392 0.547166 
407.30704 282.353392 0.547097 
407.357856 282.353392 0.547028 
407.408672 282.353392 0.546959 
407.459488 282.353392 0.54689 
407.510272 282.353392 0.546821 
407.561088 282.353392 0.546752 
407.611904 282.353392 0.546683 
407.66272 282.353392 0.546614 
407.713536 282.353392 0.546545 
407.764352 282.353392 0.546476 
407.815168 282.353392 0.546407 
407.865952 282.353392 0.546338 
407.916768 282.353392 0.546269 
407.967584 282.353392 0.5462 
408.0184 282.353392 0.546131 
408.069216 282.353392 0.546062 
408.120032 282.353392 0.545993 
408.170848 282.353392 0.545924 
408.221664 282.353392 0.545855 
408.272448 282.353392 0.545786 
408.323264 282.353392 0.545717 
408.37408 282.353392 0.545648 
408.424896 282.353392 0.545579 
408.475712 282.353392 0.54551 
408.526528 282.353392 0.545441 
408.577344 282.353392 0.545372 
408.628128 282.353392 0.545303 
408.678944 282.353392 0.545234 
408.72976 282.353392 0.545165 
408.780576 282.353392 0.545096 
408.831392 282.353392 0.545027 
408.882208 282.353392 0.544958 
408.933024 282.353392 0.544889 
408.98384 282.353392 0.54482 
409.034624 282.353392 0.544751 
409.08544 282.353392 0.544682 
409.136256 282.353392 0.544613 
409.187072 282.353392 0.544544 
409.237888 282.353392 0.544475 
409.288704 282.353392 0.544406 
409.33952 282.353392 0.544337 
409.390304 282.353392 0.544268 
409.44112 282.353392 0.544199 
409.491936 282.353392 0.54413 
409.542752 282.353392 0.544061 
409.593568 282.353392 0.543992 
409.644384 282.353392 0.543923 
409.6952 282.353392 0.543854 
409.746016 282.353392 0.543785 
409.7968 282.353392 0.543716 
409.847616 282.353392 0.543647 
409.898432 282.353392 0.543578 
409.949248 282.353392 0.543509 
410.000064 282.353392 0.54344 
410.05088 282.353392 0.543371 
410.101696 282.353392 0.543302 
410.152512 282.353392 0.543233 
410.203296 282.353392 0.543164 
410.254112 282.353392 0.543095 
410.304928 282.353392 0.543026 
410.355744 282.353392 0.542957 
410.40656 282.353392 0.542888 
410.457376 282.353392 0.542819 
410.508192 282.353392 0.54275 
410.558976 282.353392 0.542681 
410.609792 282.353392 0.542612 
410.660608 282.353392 0.542543 
410.711424 282.353392 0.542474 
410.76224 282.353392 0.542405 
410.813056 282.353392 0.542336 
410.863872 282.353392 0.542267 
410.914688 282.353392 0.542198 
410.965472 282.353392 0.542129 
411.016288 282.353392 0.54206 
411.067104 282.353392 0.541991 
411.11792 282.353392 0.541922 
411.168736 282.353392 0.541853 
411.219552 282.353392 0.541784 
411.270368 282.353392 0.541715 
411.321152 282.353392 0.541646 
411.371968 282.353392 0.541577 
411.422784 282.353392 0.541508 
411.4736 282.353392 0.541439 
411.524416 282.353392 0.54137 
411.575232 282.353392 0.541301 
411.626048 282.353392 0.541232 
411.676864 282.353392 0.541163 
411.727648 282.353392 0.541094 
411.778464 282.353392 0.541025 
411.82928 282.353392 0.540956 
411.880096 282.353392 0.540887 
411.930912 282.353392 0.540818 
411.981728 282.353392 0.540749 
412.032544 282.353392 0.54068 
412.083328 282.353392 0.540611 
412.134144 282.353392 0.540542 
412.18496 282.353392 0.540473 
412.235776 282.353392 0.540404 
412.286592 282.353392 0.540335 
412.337408 282.353392 0.540266 
412.388224 282.353392 0.540197 
412.43904 282.353392 0.540128 
412.489824 282.353392 0.540059 
412.54064 282.353392 0.53999 
412.591456 282.353392 0.539921 
412.642272 282.353392 0.539852 
412.693088 282.353392 0.539783 
412.743904 282.353392 0.539714 
412.79472 282.353392 0.539645 
412.845536 282.353392 0.539576 
412.89632 282.353392 0.539507 
412.947136 282.353392 0.539438 
412.997952 282.353392 0.539369 
413.048768 282.353392 0.5393 
413.099584 282.353392 0.539231 
413.1504 282.353392 0.539162 
413.201216 282.353392 0.539093 
413.252 282.353392 0.539024 
413.302816 282.353392 0.538955 
413.353632 282.353392 0.538886 
413.404448 282.353392 0.538817 
413.455264 282.353392 0.538748 
413.50608 282.353392 0.538679 
413.556896 282.353392 0.53861 
413.607712 282.353392 0.538541 
413.658496 282.353392 0.538472 
413.709312 282.353392 0.538403 
413.760128 282.353392 0.538334 
413.810944 282.353392 0.538265 
413.86176 282.353392 0.538196 
413.912576 282.353392 0.538127 
413.963392 282.353392 0.538058 
414.014176 282.353392 0.537989 
414.064992 282.353392 0.53792 
414.115808 282.353392 0.537851 
414.166624 282.353392 0.537782 
414.21744 282.353392 0.537713 
414.268256 282.353392 0.537644 
414.319072 282.353392 0.537575 
414.369888 282.353392 0.537506 
414.420672 282.353392 0.537437 
414.471488 282.353392 0.537368 
414.522304 282.353392 0.537299 
414.57312 282.353392 0.53723 
414.623936 282.353392 0.537161 
414.674752 282.353392 0.537092 
414.725568 282.353392 0.537023 
414.776352 282.353392 0.536954 
414.827168 282.353392 0.536885 
414.877984 282.353392 0.536816 
414.9288 282.353392 0.536747 
414.979616 282.353392 0.536678 
415.030432 282.353392 0.536609 
415.081248 282.353392 0.53654 
415.132064 282.353392 0.536471 
415.182848 282.353392 0.536402 
415.233664 282.353392 0.536333 
415.28448 282.353392 0.536264 
415.335296 282.353392 0.536195 
415.386112 282.353392 0.536126 
415.436928 282.353392 0.536057 
415.487744 282.353392 0.535988 
415.538528 282.353392 0.535919 
415.589344 282.353392 0.53585 
415.64016 282.353392 0.535781 
415.690976 282.353392 0.535712 
415.741792 282.353392 0.535643 
415.792608 282.353392 0.535574 
415.843424 282.353392 0.535505 
415.89424 282.353392 0.535436 
415.945024 282.353392 0.535367 
415.99584 282.353392 0.535298 
416.046656 282.353392 0.535229 
416.097472 282.353392 0.53516 
416.148288 282.353392 0.535091 
416.199104 282.353392 0.535022 
416.24992 282.353392 0.534953 
416.300736 282.353392 0.534884 
416.35152 282.353392 0.534815 
416.402336 282.353392 0.534746 
416.453152 282.353392 0.534677 
416.503968 282.353392 0.534608 
416.554784 282.353392 0.534539 
416.6056 282.353392 0.53447 
416.656416 282.353392 0.534401 
416.7072 282.353392 0.534332 
416.758016 282.353392 0.534263 
416.808832 282.353392 0.534194 
416.859648 282.353392 0.534125 
416.910464 282.353392 0.534056 
416.96128 282.353392 0.533987 
417.012096 282.353392 0.533918 
417.062912 282.353392 0.533849 
417.113696 282.353392 0.53378 
417.164512 282.353392 0.533711 
417.215328 282.353392 0.533642 
417.266144 282.353392 0.533573 
417.31696 282.353392 0.533504 
417.367776 282.353392 0.533435 
417.418592 282.353392 0.533366 
417.469376 282.353392 0.533297 
417.520192 282.353392 0.533228 
